Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE FLORAVALE,242 Westwood Avenue  #13-49 ,1,120,Strata,497100,-,4143,385,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
WOODSVALE,19 Woodlands Drive 72  #07-50 ,1,122,Strata,465200,-,3813,354,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738098,North Region,Woodlands
WOODSVALE,19 Woodlands Drive 72  #09-51 ,1,119,Strata,463000,-,3891,361,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738098,North Region,Woodlands
THE FLORAVALE,244 Westwood Avenue  #03-55 ,1,122,Strata,465700,-,3817,355,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648366,West Region,Jurong West
WOODSVALE,11 Woodlands Drive 72  #02-32 ,1,114,Strata,441800,-,3875,360,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,3 Woodlands Drive 72  #07-05 ,1,120,Strata,482600,-,4022,374,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738090,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #11-34 ,1,126,Strata,517300,-,4106,381,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
THE FLORAVALE,242 Westwood Avenue  #06-52 ,1,115,Strata,460800,-,4007,372,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648365,West Region,Jurong West
THE DEW,32 Bukit Batok Street 21  #12-10 ,1,129,Strata,563000,-,4364,405,31-MAY-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,23,65,659637,West Region,Bukit Batok
THE FLORAVALE,236 Westwood Avenue  #12-39 ,1,123,Strata,493400,-,4011,373,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648362,West Region,Jurong West
WOODSVALE,5 Woodlands Drive 72  #11-09 ,1,120,Strata,483500,-,4029,374,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738091,North Region,Woodlands
THE FLORAVALE,236 Westwood Avenue  #13-39 ,1,123,Strata,496400,-,4036,375,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648362,West Region,Jurong West
THE FLORAVALE,224 Westwood Avenue  #04-13 ,1,123,Strata,470500,-,3825,355,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
THE FLORAVALE,234 Westwood Avenue  #06-35 ,1,115,Strata,454100,-,3949,367,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648361,West Region,Jurong West
THE FLORAVALE,244 Westwood Avenue  #02-56 ,1,127,Strata,473000,-,3724,346,31-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648366,West Region,Jurong West
WOODSVALE,11 Woodlands Drive 72  #06-34 ,1,126,Strata,502300,-,3987,370,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
THE DEW,30 Bukit Batok Street 21  #01-06 ,1,123,Strata,462000,-,3756,349,31-MAY-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,23,65,659636,West Region,Bukit Batok
WOODSVALE,11 Woodlands Drive 72  #11-35 ,1,126,Strata,512300,-,4066,378,31-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #04-29 ,1,114,Strata,469000,-,4114,382,30-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,1 Woodlands Drive 72  #03-03 ,1,119,Strata,469200,-,3943,366,30-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
THE FLORAVALE,228 Westwood Avenue  #01-24 ,1,164,Strata,520500,-,3174,295,30-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
THE FLORAVALE,232 Westwood Avenue  #08-32 ,1,120,Strata,448500,-,3738,347,30-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
THE FLORAVALE,246 Westwood Avenue  #10-57 ,1,115,Strata,474300,-,4124,383,30-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648367,West Region,Jurong West
THE FLORAVALE,230 Westwood Avenue  #09-27 ,1,116,Strata,434000,-,3741,348,29-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648359,West Region,Jurong West
THE FLORAVALE,246 Westwood Avenue  #05-57 ,1,115,Strata,460300,-,4003,372,29-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648367,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #12-48 ,1,120,Strata,468200,-,3902,362,29-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648364,West Region,Jurong West
THE FLORAVALE,248 Westwood Avenue  #04-61 ,1,123,Strata,488000,-,3967,369,29-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648353,West Region,Jurong West
WOODSVALE,9 Woodlands Drive 72  #04-19 ,1,120,Strata,499000,-,4158,386,28-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,226 Westwood Avenue  #01-17 ,1,164,Strata,516000,-,3146,292,28-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648357,West Region,Jurong West
WOODSVALE,17 Woodlands Drive 72  #02-45 ,1,122,Strata,483800,-,3966,368,28-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738097,North Region,Woodlands
THE FLORAVALE,236 Westwood Avenue  #12-40 ,1,120,Strata,473500,-,3946,367,28-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648362,West Region,Jurong West
THE EDEN AT TAMPINES,29 Tampines Street 34  #06-27 ,1,116,Strata,501330,-,4322,402,26-MAY-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529236,East Region,Tampines
THE FLORAVALE,218 Westwood Avenue  #04-03 ,1,131,Strata,531100,-,4054,377,25-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648351,West Region,Jurong West
WOODSVALE,1 Woodlands Drive 72  #14-01 ,1,120,Strata,497600,-,4147,385,25-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
THE FLORAVALE,218 Westwood Avenue  #02-01 ,1,130,Strata,474800,-,3652,339,25-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648351,West Region,Jurong West
THE FLORAVALE,234 Westwood Avenue  #11-34 ,1,123,Strata,477700,-,3884,361,25-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648361,West Region,Jurong West
WOODSVALE,11 Woodlands Drive 72  #03-33 ,1,120,Strata,482000,-,4017,373,25-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738094,North Region,Woodlands
THE FLORAVALE,232 Westwood Avenue  #11-31 ,1,123,Strata,475600,-,3867,359,25-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #02-02 ,1,115,Strata,521000,-,4530,421,25-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
THE FLORAVALE,228 Westwood Avenue  #01-21 ,1,157,Strata,529400,-,3372,313,24-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
WOODSVALE,11 Woodlands Drive 72  #04-36 ,1,120,Strata,484000,-,4033,375,24-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,17 Woodlands Drive 72  #07-46 ,1,122,Strata,469800,-,3851,358,24-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
THE FLORAVALE,222 Westwood Avenue  #01-12 ,1,164,Strata,537700,-,3279,305,24-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648355,West Region,Jurong West
WOODSVALE,9 Woodlands Drive 72  #04-26 ,1,120,Strata,499000,-,4158,386,23-MAY-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738093,North Region,Woodlands
THE FLORAVALE,226 Westwood Avenue  #08-17 ,1,120,Strata,450000,-,3750,348,23-MAY-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648357,West Region,Jurong West
